
46;BUY;2017-12-29T10:41:03+00:00;34.85;2017-12-29T10:41:20+00:00;34.86;LOST;-0.00999999999999801
47;BUY;2017-12-29T10:41:20+00:00;34.87;2017-12-29T10:42:58+00:00;34.71;PROFIT;0.1599999999999966
48;SELL;2017-12-29T10:42:58+00:00;34.71;2017-12-29T10:50:54+00:00;34.85;LOST;-0.1599999999999966
49;SELL;2017-12-29T10:50:54+00:00;34.85;2017-12-29T10:51:25+00:00;34.99;LOST;-0.14999999999999858
50;SELL;2017-12-29T10:51:25+00:00;34.99;2017-12-29T10:52:19+00:00;34.99;LOST;-0.00999999999999801
51;SELL;2017-12-29T10:52:19+00:00;34.99;2017-12-29T10:54:40+00:00;34.95;PROFIT;0.030000000000001137
52;BUY;2017-12-29T10:54:40+00:00;34.96;2017-12-29T10:55:40+00:00;35.00;LOST;-0.03999999999999915
53;BUY;2017-12-29T10:55:40+00:00;35.01;2017-12-29T10:56:41+00:00;35.11;LOST;-0.10000000000000142
54;BUY;2017-12-29T10:56:41+00:00;35.12;2017-12-29T10:59:47+00:00;35.52;LOST;-0.4000000000000057
55;BUY;2017-12-29T10:59:47+00:00;35.53;2017-12-29T11:00:21+00:00;35.71;LOST;-0.17999999999999972
56;BUY;2017-12-29T11:00:21+00:00;35.73;2017-12-29T11:01:11+00:00;35.90;LOST;-0.1700000000000017
57;BUY;2017-12-29T11:01:11+00:00;35.91;2017-12-29T11:02:36+00:00;35.99;LOST;-0.0800000000000054
58;BUY;2017-12-29T11:02:36+00:00;36.00;2017-12-29T11:03:20+00:00;36.28;LOST;-0.28000000000000114
59;BUY;2017-12-29T11:03:20+00:00;36.30;2017-12-29T11:05:33+00:00;36.39;LOST;-0.09000000000000341
60;BUY;2017-12-29T11:05:33+00:00;36.40;2017-12-29T11:06:10+00:00;35.90;PROFIT;0.5
61;SELL;2017-12-29T11:06:10+00:00;35.90;2017-12-29T11:18:15+00:00;34.97;PROFIT;0.9200000000000017
62;BUY;2017-12-29T11:18:15+00:00;34.98;2017-12-29T11:19:39+00:00;34.97;PROFIT;0.00999999999999801
63;SELL;2017-12-29T11:19:39+00:00;34.97;2017-12-29T11:21:34+00:00;35.00;LOST;-0.03999999999999915
64;SELL;2017-12-29T11:21:34+00:00;35.00;2017-12-29T11:22:42+00:00;34.99;DRAW;0
65;SELL;2017-12-29T11:22:42+00:00;34.99;2017-12-29T11:29:46+00:00;34.55;PROFIT;0.4299999999999997
66;BUY;2017-12-29T11:29:46+00:00;34.56;2017-12-29T11:30:53+00:00;34.40;PROFIT;0.1600000000000037
67;SELL;2017-12-29T11:30:53+00:00;34.40;2017-12-29T11:35:47+00:00;34.57;LOST;-0.17999999999999972
68;SELL;2017-12-29T11:35:47+00:00;34.57;2017-12-29T11:36:00+00:00;34.24;PROFIT;0.3200000000000003
69;BUY;2017-12-29T11:36:00+00:00;34.25;2017-12-29T11:41:55+00:00;34.44;LOST;-0.18999999999999773
70;BUY;2017-12-29T11:41:55+00:00;34.45;2017-12-29T11:44:16+00:00;34.45;DRAW;0
71;BUY;2017-12-29T11:44:16+00:00;34.46;2017-12-29T11:49:32+00:00;34.78;LOST;-0.3200000000000003
72;BUY;2017-12-29T11:49:32+00:00;34.79;2017-12-29T11:58:31+00:00;34.14;PROFIT;0.6499999999999986
73;SELL;2017-12-29T11:58:31+00:00;34.14;2017-12-29T12:00:18+00:00;34.16;LOST;-0.030000000000001137
